insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2019-04-19 06:41:34,MADRID,VALENCIA,2019-05-24 15:30:00,2019-05-24 22:31:00,AVE-MD,,Turista,Promo
2019-04-16 05:34:37,BARCELONA,MADRID,2019-04-19 14:00:00,2019-04-19 17:10:00,AVE,107.7,Turista,Flexible
2019-04-30 15:19:33,BARCELONA,MADRID,2019-05-19 18:00:00,2019-05-19 21:10:00,AVE,98.0,Preferente,Promo
2019-04-16 03:14:00,BARCELONA,MADRID,2019-05-20 06:40:00,2019-05-20 09:25:00,AVE,66.75,Turista,Promo
2019-04-21 09:33:50,SEVILLA,MADRID,2019-05-19 20:36:00,2019-05-19 23:14:00,ALVIA,,Turista,Flexible
2019-05-07 01:14:58,MADRID,BARCELONA,2019-05-28 10:30:00,2019-05-28 13:15:00,AVE,85.1,Turista,Promo
2019-04-15 01:30:25,PONFERRADA,MADRID,2019-05-08 17:55:00,2019-05-08 22:55:00,MD-LD,27.05,Turista con enlace,Promo
2019-04-13 21:13:02,SEVILLA,MADRID,2019-04-14 08:45:00,2019-04-14 11:15:00,AVE,76.3,Turista,Flexible
2019-04-17 12:41:11,MADRID,BARCELONA,2019-04-25 19:00:00,2019-04-25 21:30:00,AVE,68.65,Turista,Promo
2019-05-03 07:25:46,VALENCIA,MADRID,2019-05-16 07:40:00,2019-05-16 09:20:00,AVE,45.3,Turista,Promo
2019-05-01 23:24:26,SEVILLA,MADRID,2019-05-15 07:00:00,2019-05-15 10:02:00,AV City,49.15,Turista,Promo
2019-04-21 17:38:21,BARCELONA,MADRID,2019-05-15 16:00:00,2019-05-15 19:10:00,AVE,90.5,Turista Plus,Promo
2019-04-22 09:21:48,MADRID,VALENCIA,2019-05-09 16:45:00,2019-05-09 18:50:00,ALVIA,71.0,Turista,Flexible
2019-04-26 19:25:14,SEVILLA,MADRID,2019-05-10 06:10:00,2019-05-10 08:58:00,AV City,58.95,Turista Plus,Promo
2019-04-18 03:47:53,MADRID,VALENCIA,2019-05-07 11:55:00,2019-05-07 13:35:00,AVE,27.8,Turista,Promo
2019-04-17 04:19:14,BARCELONA,MADRID,2019-05-02 13:25:00,2019-05-02 16:10:00,AVE,66.75,Turista,Promo
2019-04-25 13:28:32,SEVILLA,MADRID,2019-06-01 13:40:00,2019-06-01 16:10:00,AVE,47.3,Turista,Promo
2019-05-01 23:06:16,BARCELONA,MADRID,2019-05-22 06:40:00,2019-05-22 09:25:00,AVE,66.75,Turista,Promo
2019-04-22 07:30:33,SEVILLA,MADRID,2019-04-24 19:19:00,2019-04-24 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-04-23 00:46:07,BARCELONA,MADRID,2019-05-01 19:00:00,2019-05-01 22:00:00,AVE,90.5,Turista Plus,Promo
2019-04-17 23:13:12,BARCELONA,MADRID,2019-05-15 18:25:00,2019-05-15 20:55:00,AVE,100.4,Turista,Promo
2019-04-29 03:04:05,BARCELONA,MADRID,2019-05-18 10:00:00,2019-05-18 13:10:00,AVE,66.75,Turista,Promo
2019-04-21 12:37:29,PONFERRADA,MADRID,2019-05-22 13:44:00,2019-05-22 19:21:00,LD,32.9,Turista con enlace,Promo
2019-04-27 05:23:00,MADRID,SEVILLA,2019-05-26 13:10:00,2019-05-26 20:51:00,MD-LD,34.35,Turista con enlace,Promo +
2019-04-23 13:19:27,MADRID,BARCELONA,2019-05-09 18:00:00,2019-05-09 20:30:00,AVE,127.1,Turista,Flexible
2019-04-16 05:21:38,BARCELONA,MADRID,2019-05-01 14:00:00,2019-05-01 17:10:00,AVE,49.55,Turista,Promo
2019-05-03 17:35:44,SEVILLA,MADRID,2019-05-09 21:00:00,2019-05-09 23:52:00,AV City,49.15,Turista,Promo
2019-04-21 01:13:27,MADRID,BARCELONA,2019-04-29 07:20:00,2019-04-29 09:50:00,AVE,127.1,Turista,Flexible
2019-04-14 03:38:19,MADRID,VALENCIA,2019-04-18 11:10:00,2019-04-18 13:25:00,INTERCITY,55.4,Turista,Flexible
2019-04-27 19:33:54,MADRID,VALENCIA,2019-05-09 20:40:00,2019-05-09 22:24:00,AVE,57.75,Turista,Promo
2019-04-23 03:30:32,MADRID,SEVILLA,2019-06-02 20:00:00,2019-06-02 22:21:00,AVE,64.05,Turista Plus,Promo
2019-05-03 03:20:14,VALENCIA,MADRID,2019-05-12 16:15:00,2019-05-12 17:55:00,AVE,45.3,Turista,Promo
2019-04-20 07:28:30,VALENCIA,MADRID,2019-05-07 06:20:00,2019-05-07 10:36:00,INTERCITY,21.45,Turista,Promo
2019-04-27 05:15:08,MADRID,VALENCIA,2019-06-11 12:21:00,2019-06-11 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-19 03:28:20,MADRID,VALENCIA,2019-05-03 17:40:00,2019-05-03 19:20:00,AVE,57.75,Turista,Promo
2019-04-19 22:33:21,MADRID,BARCELONA,2019-05-18 13:25:00,2019-05-18 16:24:00,AVE-TGV,75.4,Turista,Promo
2019-05-07 11:43:32,MADRID,BARCELONA,2019-05-12 10:30:00,2019-05-12 13:15:00,AVE,181.5,Preferente,Flexible
2019-04-17 19:44:44,MADRID,BARCELONA,2019-05-09 08:30:00,2019-05-09 11:15:00,AVE,85.1,Turista,Promo
2019-05-07 15:31:02,SEVILLA,MADRID,2019-05-17 19:45:00,2019-05-17 22:17:00,AVE,53.4,Turista,Promo
2019-04-20 03:30:11,MADRID,BARCELONA,2019-04-28 14:30:00,2019-04-28 17:21:00,AVE,107.7,Turista,Flexible
2019-04-23 18:40:02,VALENCIA,MADRID,2019-05-07 07:10:00,2019-05-07 08:51:00,AVE,73.1,Turista,Flexible
2019-04-21 14:03:06,MADRID,SEVILLA,2019-05-30 10:00:00,2019-05-30 12:32:00,AVE,76.3,Turista,Flexible
2019-04-19 08:46:00,MADRID,BARCELONA,2019-05-07 10:30:00,2019-05-07 13:15:00,AVE,85.1,Turista,Promo
2019-04-16 14:19:44,BARCELONA,MADRID,2019-05-05 07:05:00,2019-05-05 09:50:00,AVE,66.75,Turista,Promo
2019-04-13 05:10:47,MADRID,SEVILLA,2019-05-23 13:00:00,2019-05-23 15:40:00,AVE,,Turista,Promo
2019-05-03 09:40:40,PONFERRADA,MADRID,2019-05-19 11:28:00,2019-05-19 16:00:00,LD,57.0,Turista con enlace,Flexible
2019-04-26 17:45:59,MADRID,BARCELONA,2019-05-14 10:30:00,2019-05-14 13:15:00,AVE,85.1,Turista,Promo
2019-04-17 21:44:52,MADRID,BARCELONA,2019-05-15 07:15:00,2019-05-15 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-26 11:03:33,BARCELONA,MADRID,2019-05-20 08:25:00,2019-05-20 10:55:00,AVE,100.4,Turista,Promo
2019-05-03 15:47:37,MADRID,VALENCIA,2019-05-11 11:55:00,2019-05-11 13:35:00,AVE,57.75,Turista,Promo
2019-05-05 17:46:18,MADRID,BARCELONA,2019-05-16 12:30:00,2019-05-16 15:30:00,AVE,66.75,Turista,Promo
2019-04-16 10:20:41,MADRID,VALENCIA,2019-05-02 11:10:00,2019-05-02 13:25:00,INTERCITY,43.75,Turista,Promo
2019-04-18 22:18:53,BARCELONA,MADRID,2019-05-12 16:25:00,2019-05-12 18:55:00,AVE,78.8,Turista,Promo
2019-04-18 22:33:02,SEVILLA,MADRID,2019-05-07 18:45:00,2019-05-07 21:17:00,AVE,76.3,Turista,Flexible
2019-04-14 15:07:13,BARCELONA,MADRID,2019-05-14 09:00:00,2019-05-14 11:45:00,AVE,85.1,Turista,Promo
2019-05-07 15:47:23,BARCELONA,MADRID,2019-07-04 09:00:00,2019-07-04 11:45:00,AVE,85.1,Turista,Promo
2019-05-07 07:37:54,PONFERRADA,MADRID,2019-05-10 11:44:00,2019-05-10 16:00:00,MD-LD,54.1,Turista con enlace,Flexible
2019-04-23 18:06:32,MADRID,VALENCIA,2019-05-13 18:40:00,2019-05-13 20:20:00,AVE,27.8,Turista,Promo
2019-04-21 18:09:17,BARCELONA,MADRID,2019-05-14 15:00:00,2019-05-14 17:45:00,AVE,75.4,Turista,Promo
2019-04-20 16:25:38,MADRID,SEVILLA,2019-05-07 12:00:00,2019-05-07 14:32:00,AVE,53.4,Turista,Promo
2019-04-12 03:12:33,MADRID,BARCELONA,2019-04-22 18:00:00,2019-04-22 20:30:00,AVE,214.2,Preferente,Flexible
2019-04-19 14:45:56,MADRID,PONFERRADA,2019-05-06 14:40:00,2019-05-06 18:52:00,AVE-LD,37.45,Turista con enlace,Promo
2019-05-08 21:49:29,BARCELONA,MADRID,2019-07-01 07:05:00,2019-07-01 09:50:00,AVE,85.1,Turista,Promo
2019-05-07 13:46:30,MADRID,BARCELONA,2019-05-19 16:00:00,2019-05-19 18:30:00,AVE,115.65,Preferente,Promo
2019-04-16 05:11:03,SEVILLA,MADRID,2019-05-20 08:45:00,2019-05-20 11:15:00,AVE,76.3,Turista,Flexible
2019-04-17 18:04:44,BARCELONA,MADRID,2019-05-13 08:25:00,2019-05-13 10:55:00,AVE,100.4,Turista,Promo
2019-05-08 06:06:38,MADRID,SEVILLA,2019-05-22 12:00:00,2019-05-22 14:32:00,AVE,47.3,Turista,Promo
2019-04-30 07:15:16,BARCELONA,MADRID,2019-05-20 08:00:00,2019-05-20 11:10:00,AVE,85.1,Turista,Promo
2019-05-01 07:46:19,MADRID,BARCELONA,2019-05-13 06:30:00,2019-05-13 09:20:00,AVE,75.4,Turista,Promo
2019-04-19 00:20:05,MADRID,PONFERRADA,2019-05-05 22:14:00,2019-05-06 04:31:00,TRENHOTEL,45.8,Turista,Flexible
2019-04-21 05:01:42,MADRID,VALENCIA,2019-04-22 17:48:00,2019-04-22 21:58:00,INTERCITY,42.9,Turista,Flexible
2019-04-14 19:32:49,MADRID,VALENCIA,2019-06-02 17:48:00,2019-06-02 21:58:00,INTERCITY,30.9,Turista Plus,Promo
2019-04-16 11:21:14,SEVILLA,MADRID,2019-05-10 07:40:00,2019-05-10 10:05:00,AVE,76.3,Turista,Flexible
2019-04-16 07:16:07,VALENCIA,MADRID,2019-05-29 14:10:00,2019-05-29 15:48:00,AVE,33.65,Turista,Promo
2019-05-07 07:16:43,BARCELONA,MADRID,2019-06-19 12:50:00,2019-06-19 15:45:00,AVE-TGV,66.75,Turista,Promo
2019-04-16 20:32:17,MADRID,SEVILLA,2019-05-19 08:30:00,2019-05-19 11:14:00,ALVIA,,Turista,Flexible
2019-04-14 13:17:34,MADRID,VALENCIA,2019-04-30 06:08:00,2019-04-30 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-19 18:00:52,MADRID,VALENCIA,2019-04-25 15:30:00,2019-04-25 22:31:00,AVE-MD,,Preferente,Promo
2019-04-16 13:07:35,MADRID,BARCELONA,2019-05-18 15:30:00,2019-05-18 18:40:00,AVE,86.8,Preferente,Promo
2019-04-22 16:08:15,BARCELONA,MADRID,2019-05-28 08:25:00,2019-05-28 10:55:00,AVE,100.4,Turista,Promo
2019-04-30 17:12:25,VALENCIA,MADRID,2019-05-06 21:05:00,2019-05-06 23:32:00,INTERCITY,29.9,Turista,Promo
2019-04-13 04:12:46,MADRID,VALENCIA,2019-05-01 15:40:00,2019-05-01 17:22:00,AVE,,Turista,Promo
2019-04-30 03:20:30,MADRID,PONFERRADA,2019-05-19 17:30:00,2019-05-19 21:33:00,ALVIA,55.8,Turista,Flexible
2019-04-25 11:13:36,VALENCIA,MADRID,2019-05-21 21:05:00,2019-05-21 23:32:00,INTERCITY,29.9,Turista,Promo
2019-05-07 01:19:40,BARCELONA,MADRID,2019-05-27 06:25:00,2019-05-27 08:55:00,AVE,68.65,Turista,Promo
2019-04-28 03:46:10,MADRID,VALENCIA,2019-05-05 17:48:00,2019-05-05 21:58:00,INTERCITY,36.05,Turista Plus,Promo
2019-04-22 01:00:56,MADRID,SEVILLA,2019-05-27 11:05:00,2019-05-27 13:41:00,ALVIA,,Turista,Promo
2019-04-23 07:06:22,SEVILLA,MADRID,2019-04-24 07:40:00,2019-04-24 10:05:00,AVE,76.3,Turista,Flexible
2019-04-13 06:27:48,MADRID,VALENCIA,2019-04-15 17:48:00,2019-04-15 21:58:00,INTERCITY,,Turista Plus,Promo
2019-04-18 06:10:55,BARCELONA,MADRID,2019-05-31 13:25:00,2019-05-31 16:10:00,AVE,85.1,Turista,Promo
2019-04-15 03:01:44,MADRID,BARCELONA,2019-04-23 14:30:00,2019-04-23 17:21:00,AVE,107.7,Turista,Flexible
2019-04-18 12:05:03,MADRID,SEVILLA,2019-05-03 14:00:00,2019-05-03 16:32:00,AVE,69.4,Preferente,Promo
2019-04-16 17:10:19,MADRID,VALENCIA,2019-04-21 16:45:00,2019-04-21 18:50:00,ALVIA,35.5,Turista,Promo
2019-04-22 04:37:58,MADRID,VALENCIA,2019-05-27 12:21:00,2019-05-27 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-16 04:23:19,SEVILLA,MADRID,2019-05-28 06:45:00,2019-05-28 09:15:00,AVE,76.3,Turista,Flexible
2019-04-13 08:02:46,MADRID,BARCELONA,2019-06-02 14:30:00,2019-06-02 17:21:00,AVE,,Turista Plus,Promo
2019-04-13 07:29:38,MADRID,VALENCIA,2019-05-22 16:55:00,2019-05-22 21:58:00,AVE-LD,,Turista con enlace,Promo
2019-04-20 17:38:10,VALENCIA,MADRID,2019-05-07 19:10:00,2019-05-07 20:50:00,AVE,27.8,Turista,Promo
2019-04-23 08:44:06,MADRID,BARCELONA,2019-05-16 19:00:00,2019-05-16 21:30:00,AVE,82.35,Turista Plus,Promo
2019-04-26 05:34:48,MADRID,BARCELONA,2019-05-03 12:30:00,2019-05-03 15:30:00,AVE,107.7,Turista,Flexible
2019-04-21 02:07:26,SEVILLA,MADRID,2019-05-29 20:36:00,2019-05-29 23:14:00,ALVIA,67.2,Turista,Flexible
2019-04-23 07:06:07,SEVILLA,MADRID,2019-05-04 09:40:00,2019-05-04 12:23:00,AVE,76.3,Turista,Flexible
2019-04-15 10:43:46,MADRID,SEVILLA,2019-05-02 19:00:00,2019-05-02 21:38:00,AVE,69.4,Preferente,Promo
2019-04-16 03:09:29,MADRID,BARCELONA,2019-05-15 12:30:00,2019-05-15 15:30:00,AVE,85.1,Turista,Promo
2019-04-27 03:15:15,SEVILLA,MADRID,2019-05-21 14:45:00,2019-05-21 17:15:00,AVE,47.3,Turista,Promo
2019-04-16 10:18:19,MADRID,VALENCIA,2019-05-23 09:10:00,2019-05-23 10:58:00,AVE,51.15,Turista,Promo
2019-04-16 19:33:17,MADRID,SEVILLA,2019-05-16 13:00:00,2019-05-16 15:40:00,AVE,53.4,Turista,Promo
2019-04-12 17:24:47,MADRID,SEVILLA,2019-05-30 20:00:00,2019-05-30 22:21:00,AVE,,Turista Plus,Promo
2019-04-16 19:46:45,SEVILLA,MADRID,2019-05-24 21:00:00,2019-05-24 23:52:00,AV City,49.15,Turista,Promo
2019-04-20 17:07:10,BARCELONA,MADRID,2019-06-01 11:00:00,2019-06-01 13:45:00,AVE,85.1,Turista,Promo
2019-04-20 03:44:25,SEVILLA,MADRID,2019-04-24 19:15:00,2019-04-24 21:36:00,AVE,53.4,Turista,Promo
2019-04-19 22:22:27,BARCELONA,MADRID,2019-05-23 07:00:00,2019-05-23 09:30:00,AVE,88.95,Turista,Promo
2019-05-03 15:12:43,MADRID,BARCELONA,2019-05-04 18:30:00,2019-05-04 21:20:00,AVE,66.75,Turista,Promo
2019-04-21 01:41:15,MADRID,VALENCIA,2019-05-11 08:00:00,2019-05-11 14:10:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-12 13:15:37,MADRID,BARCELONA,2019-05-06 05:50:00,2019-05-06 08:55:00,AVE,,Turista,Promo
2019-04-13 08:28:51,MADRID,VALENCIA,2019-05-18 19:40:00,2019-05-18 21:29:00,AVE,,Turista,Promo
2019-04-24 17:04:03,BARCELONA,MADRID,2019-05-20 06:40:00,2019-05-20 09:25:00,AVE,66.75,Turista,Promo
2019-05-08 21:49:29,BARCELONA,MADRID,2019-07-01 07:00:00,2019-07-01 09:30:00,AVE,100.4,Turista,Promo
2019-05-07 13:32:23,SEVILLA,MADRID,2019-05-08 16:45:00,2019-05-08 19:17:00,AVE,76.3,Turista,Flexible
2019-04-18 10:23:17,SEVILLA,MADRID,2019-05-29 07:40:00,2019-05-29 10:05:00,AVE,76.3,Turista,Flexible
2019-04-28 13:10:50,MADRID,BARCELONA,2019-05-19 08:30:00,2019-05-19 11:15:00,AVE,85.1,Turista,Promo
2019-04-23 13:09:08,MADRID,SEVILLA,2019-05-10 18:35:00,2019-05-10 21:08:00,ALVIA,,Turista,Flexible
2019-04-23 03:13:52,SEVILLA,MADRID,2019-05-31 08:35:00,2019-05-31 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-23 16:03:05,MADRID,SEVILLA,2019-05-09 11:00:00,2019-05-09 13:32:00,AVE,76.3,Turista,Flexible
2019-05-05 17:33:22,MADRID,SEVILLA,2019-05-27 16:00:00,2019-05-27 18:30:00,AVE,53.4,Turista,Promo
2019-04-29 07:17:27,VALENCIA,MADRID,2019-05-30 20:15:00,2019-05-30 21:55:00,AVE,39.45,Turista,Promo
2019-04-20 14:05:40,MADRID,SEVILLA,2019-05-05 14:00:00,2019-05-05 16:32:00,AVE,53.4,Turista,Promo
2019-04-13 19:09:08,SEVILLA,MADRID,2019-05-28 14:58:00,2019-05-28 17:50:00,ALVIA,47.05,Turista,Promo
2019-04-23 12:23:19,MADRID,SEVILLA,2019-05-11 21:25:00,2019-05-12 00:10:00,AV City,52.2,Turista Plus,Promo
2019-05-09 19:44:58,MADRID,BARCELONA,2019-06-14 19:00:00,2019-06-14 21:30:00,AVE,100.4,Turista,Promo
2019-04-21 12:45:10,SEVILLA,MADRID,2019-05-04 08:45:00,2019-05-04 11:15:00,AVE,76.3,Turista,Flexible
2019-04-27 05:40:45,PONFERRADA,MADRID,2019-05-24 11:28:00,2019-05-24 16:00:00,LD,57.0,Turista con enlace,Flexible
2019-04-21 06:37:57,MADRID,BARCELONA,2019-04-22 14:30:00,2019-04-22 17:21:00,AVE,107.7,Turista,Flexible
2019-04-26 21:18:28,BARCELONA,MADRID,2019-05-22 10:00:00,2019-05-22 13:10:00,AVE,85.1,Turista,Promo
2019-04-18 05:09:15,SEVILLA,MADRID,2019-05-23 08:45:00,2019-05-23 11:15:00,AVE,69.4,Preferente,Promo
2019-04-28 01:42:39,MADRID,VALENCIA,2019-05-26 11:55:00,2019-05-26 13:35:00,AVE,66.55,Preferente,Promo
2019-04-23 01:34:59,MADRID,VALENCIA,2019-05-29 11:55:00,2019-05-29 13:35:00,AVE,21.95,Turista,Promo
2019-04-23 12:34:30,SEVILLA,MADRID,2019-05-14 09:40:00,2019-05-14 12:23:00,AVE,69.4,Preferente,Promo
2019-04-21 16:38:00,MADRID,BARCELONA,2019-05-16 08:30:00,2019-05-16 11:15:00,AVE,85.1,Turista,Promo
2019-04-30 17:45:28,MADRID,BARCELONA,2019-05-20 17:00:00,2019-05-20 19:30:00,AVE,88.95,Turista,Promo
2019-04-17 07:21:49,MADRID,SEVILLA,2019-05-05 18:35:00,2019-05-05 21:08:00,ALVIA,,Preferente,Promo
2019-04-28 09:14:08,MADRID,BARCELONA,2019-05-31 18:30:00,2019-05-31 21:20:00,AVE,98.0,Preferente,Promo
2019-04-18 03:50:43,MADRID,SEVILLA,2019-05-17 13:30:00,2019-05-17 16:05:00,ALVIA,,Preferente,Promo
2019-04-21 16:46:00,BARCELONA,MADRID,2019-04-30 09:00:00,2019-04-30 11:45:00,AVE,85.1,Turista,Promo
2019-04-22 08:46:17,BARCELONA,MADRID,2019-04-29 05:50:00,2019-04-29 08:20:00,AVE,58.15,Turista,Promo
2019-04-18 20:14:35,BARCELONA,MADRID,2019-04-22 13:25:00,2019-04-22 16:10:00,AVE,107.7,Turista,Flexible
2019-04-12 19:00:17,MADRID,SEVILLA,2019-05-31 10:00:00,2019-05-31 12:32:00,AVE,,Preferente,Promo
2019-04-29 11:24:17,VALENCIA,MADRID,2019-05-25 14:10:00,2019-05-25 15:48:00,AVE,33.65,Turista,Promo
2019-04-27 03:33:09,MADRID,SEVILLA,2019-05-18 10:00:00,2019-05-18 12:32:00,AVE,76.3,Turista,Flexible
2019-04-22 08:13:59,SEVILLA,MADRID,2019-05-18 09:50:00,2019-05-18 12:36:00,ALVIA,,Turista,Promo
2019-04-24 21:11:42,BARCELONA,MADRID,2019-05-10 21:00:00,2019-05-11 00:02:00,AVE,58.15,Turista,Promo
2019-05-06 19:19:52,BARCELONA,MADRID,2019-05-22 07:00:00,2019-05-22 09:30:00,AVE,78.8,Turista,Promo
2019-04-20 17:33:36,VALENCIA,MADRID,2019-04-27 17:10:00,2019-04-27 18:50:00,AVE,51.15,Turista,Promo
2019-04-21 14:44:23,MADRID,BARCELONA,2019-05-13 06:10:00,2019-05-13 08:40:00,AVE,80.15,Turista Plus,Promo
2019-05-09 11:11:02,MADRID,BARCELONA,2019-06-30 07:30:00,2019-06-30 10:40:00,AVE,66.75,Turista,Promo
2019-04-16 10:07:24,BARCELONA,MADRID,2019-05-27 20:00:00,2019-05-27 23:10:00,AVE,66.75,Turista,Promo
2019-04-24 08:22:44,SEVILLA,MADRID,2019-05-12 07:00:00,2019-05-12 10:02:00,AV City,49.15,Turista,Promo
2019-04-22 09:25:01,PONFERRADA,MADRID,2019-04-26 13:44:00,2019-04-26 19:21:00,LD,,Turista con enlace,Promo +
2019-04-23 14:14:54,SEVILLA,MADRID,2019-05-21 06:10:00,2019-05-21 08:58:00,AV City,49.15,Turista,Promo
2019-04-18 09:40:04,MADRID,PONFERRADA,2019-05-08 14:40:00,2019-05-08 18:33:00,AVE-MD,38.75,Turista con enlace,Promo +
2019-04-16 17:39:46,VALENCIA,MADRID,2019-05-02 16:15:00,2019-05-02 17:55:00,AVE,57.75,Turista,Promo
2019-04-26 03:04:03,MADRID,SEVILLA,2019-05-15 19:30:00,2019-05-15 22:05:00,AVE,47.3,Turista,Promo
2019-05-08 23:46:16,MADRID,SEVILLA,2019-05-30 16:30:00,2019-05-30 18:51:00,AVE,76.3,Turista,Flexible
2019-04-23 06:39:38,MADRID,VALENCIA,2019-05-11 21:10:00,2019-05-11 23:03:00,AVE,45.3,Turista,Promo
2019-05-03 01:39:43,MADRID,SEVILLA,2019-05-21 17:00:00,2019-05-21 19:38:00,AVE,69.4,Preferente,Promo
2019-04-28 09:32:09,VALENCIA,MADRID,2019-05-23 19:10:00,2019-05-23 20:50:00,AVE,33.65,Turista,Promo
2019-05-07 15:17:34,BARCELONA,MADRID,2019-05-10 18:25:00,2019-05-10 20:55:00,AVE,127.1,Turista,Flexible
2019-04-28 03:20:00,MADRID,VALENCIA,2019-05-18 19:40:00,2019-05-18 21:29:00,AVE,43.75,Preferente,Promo
2019-04-12 16:27:12,MADRID,SEVILLA,2019-05-12 11:00:00,2019-05-12 13:32:00,AVE,,Turista,Flexible
2019-04-26 15:39:53,MADRID,SEVILLA,2019-05-13 09:45:00,2019-05-13 12:27:00,INTERCITY,62.2,Turista,Flexible
2019-04-16 06:19:36,VALENCIA,MADRID,2019-05-03 14:10:00,2019-05-03 15:48:00,AVE,51.15,Turista,Promo
2019-04-16 15:04:44,SEVILLA,MADRID,2019-04-22 07:15:00,2019-04-22 09:55:00,AVE,76.3,Turista,Flexible
2019-04-19 05:19:39,BARCELONA,MADRID,2019-05-24 11:00:00,2019-05-24 13:45:00,AVE,66.75,Turista,Promo
2019-04-19 04:09:08,MADRID,VALENCIA,2019-05-05 11:10:00,2019-05-05 13:25:00,INTERCITY,38.8,Turista,Promo
2019-04-15 13:16:44,MADRID,SEVILLA,2019-05-14 06:20:00,2019-05-14 09:16:00,AV City,38.55,Turista,Promo
2019-04-27 11:21:56,SEVILLA,MADRID,2019-05-08 06:10:00,2019-05-08 08:58:00,AV City,62.2,Turista,Flexible
2019-04-27 01:37:09,MADRID,VALENCIA,2019-05-13 12:40:00,2019-05-13 14:20:00,AVE,27.8,Turista,Promo
2019-04-30 01:09:43,SEVILLA,MADRID,2019-06-01 18:45:00,2019-06-01 21:17:00,AVE,61.45,Preferente,Promo
2019-04-17 21:13:50,SEVILLA,MADRID,2019-04-21 07:00:00,2019-04-21 10:02:00,AV City,62.2,Turista,Flexible
2019-05-07 21:10:28,MADRID,SEVILLA,2019-05-29 11:00:00,2019-05-29 13:32:00,AVE,53.4,Turista,Promo
2019-04-16 12:20:43,BARCELONA,MADRID,2019-04-29 08:00:00,2019-04-29 11:10:00,AVE,85.1,Turista,Promo
2019-04-17 08:23:26,MADRID,SEVILLA,2019-05-22 09:00:00,2019-05-22 11:38:00,AVE,47.3,Turista,Promo
2019-04-18 18:10:45,MADRID,BARCELONA,2019-04-24 07:15:00,2019-04-24 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-16 16:03:07,SEVILLA,MADRID,2019-05-09 15:45:00,2019-05-09 18:15:00,AVE,60.3,Turista,Promo
2019-05-06 05:18:36,MADRID,SEVILLA,2019-05-09 09:45:00,2019-05-09 12:27:00,INTERCITY,,Turista Plus,Flexible
2019-04-24 19:39:09,VALENCIA,MADRID,2019-04-27 12:40:00,2019-04-27 14:20:00,AVE,45.3,Turista,Promo
2019-04-17 09:02:51,MADRID,VALENCIA,2019-04-25 10:40:00,2019-04-25 12:20:00,AVE,51.15,Turista,Promo
2019-04-13 04:26:19,SEVILLA,MADRID,2019-04-30 12:18:00,2019-04-30 14:56:00,ALVIA,,Turista,Promo
2019-04-13 08:05:28,MADRID,BARCELONA,2019-06-01 10:30:00,2019-06-01 13:15:00,AVE,,Turista,Promo
2019-04-23 05:16:51,BARCELONA,MADRID,2019-06-02 21:25:00,2019-06-02 23:55:00,AVE,107.7,Turista,Flexible
2019-04-12 07:19:14,MADRID,SEVILLA,2019-04-30 09:00:00,2019-04-30 11:38:00,AVE,76.3,Turista,Flexible
2019-04-15 00:30:08,MADRID,BARCELONA,2019-05-05 14:30:00,2019-05-05 17:21:00,AVE,102.15,Turista Plus,Promo
2019-04-30 17:15:01,VALENCIA,MADRID,2019-06-04 06:38:00,2019-06-04 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-12 00:22:17,MADRID,VALENCIA,2019-04-23 19:40:00,2019-04-23 21:29:00,AVE,51.15,Turista,Promo
2019-04-12 23:15:10,MADRID,BARCELONA,2019-04-23 14:30:00,2019-04-23 17:21:00,AVE,,Turista,Flexible
2019-05-06 23:41:43,MADRID,BARCELONA,2019-07-04 15:30:00,2019-07-04 18:40:00,AVE,85.1,Turista,Promo
2019-04-16 12:21:07,BARCELONA,MADRID,2019-04-26 18:25:00,2019-04-26 20:55:00,AVE,100.4,Turista,Promo
2019-04-11 21:54:49,MADRID,SEVILLA,2019-04-29 20:35:00,2019-04-29 23:15:00,AVE,53.4,Turista,Promo
2019-04-15 16:11:37,MADRID,SEVILLA,2019-04-22 21:25:00,2019-04-23 00:10:00,AV City,43.55,Turista,Promo
2019-04-23 23:44:27,MADRID,SEVILLA,2019-05-14 19:00:00,2019-05-14 21:38:00,AVE,60.3,Turista,Promo
2019-04-29 17:04:28,MADRID,PONFERRADA,2019-05-06 14:40:00,2019-05-06 18:33:00,AVE-MD,44.7,Turista con enlace,Promo +
2019-04-12 14:15:14,SEVILLA,MADRID,2019-05-24 06:10:00,2019-05-24 08:58:00,AV City,,Turista,Promo
2019-04-16 09:34:02,MADRID,BARCELONA,2019-05-15 09:00:00,2019-05-15 11:45:00,AVE,75.4,Turista,Promo
2019-04-18 13:30:27,SEVILLA,MADRID,2019-05-22 06:10:00,2019-05-22 08:58:00,AV City,43.55,Turista,Promo
